Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,41.654957,41.779858,40.281029,40.405933,39.882805,9452083
2020-08-18,40.530834,41.030445,40.031227,40.218578,39.697872,6835096
2020-08-19,40.405933,41.030445,39.656517,39.843872,39.328014,8704715
2020-08-20,39.531616,39.843872,38.782200,39.156910,38.649948,10210211
2020-08-21,39.032005,39.843872,38.907104,39.406715,38.896515,9583721
2020-08-24,39.656517,41.467602,39.344261,41.405151,40.869083,16458512
2020-08-25,41.530056,41.842312,40.468384,41.155346,40.622520,11120537
2020-08-26,41.342701,41.342701,40.218578,40.468384,39.944443,9175803
2020-08-27,40.718189,41.405151,40.281029,40.468384,39.944443,11751237
2020-08-28,40.655739,41.342701,40.405933,41.280251,40.745804,9473267
2020-08-31,40.655739,41.779858,39.094456,39.594067,39.081436,22717414
2020-09-01,39.156910,39.968773,38.407494,38.657299,38.156807,14920704
2020-09-02,38.719749,40.281029,38.532398,40.218578,39.697872,13421133
2020-09-03,39.906322,41.530056,39.219360,39.469166,38.958168,15071750
2020-09-04,40.156128,40.967995,39.094456,40.093678,39.574589,14359353
2020-09-08,39.469166,39.718971,38.282593,38.345043,37.848595,19318441
2020-09-09,38.719749,38.719749,37.595627,38.469944,37.971882,17460719
2020-09-10,38.532398,38.719749,37.470726,37.470726,36.985588,15584134
2020-09-11,37.720531,37.782982,37.033569,37.158470,36.677380,11515966
2020-09-14,37.408276,38.469944,37.220921,38.407494,37.910236,11849586
2020-09-15,38.532398,38.844654,37.595627,38.095238,37.602016,13826922
2020-09-16,38.095238,42.529274,37.782982,42.154568,41.608791,40989838
2020-09-17,42.529274,44.839970,41.654957,44.028103,43.458080,41799078
2020-09-18,43.216236,44.590164,42.903980,42.966431,42.410152,23263088
2020-09-21,41.405151,41.530056,38.907104,39.656517,39.143089,26058678
2020-09-22,39.968773,41.092896,38.782200,39.032005,38.526661,22561773
2020-09-23,39.219360,40.093678,38.095238,38.157688,37.663666,14194233
2020-09-24,38.095238,38.594849,37.470726,37.845432,37.355453,15287102
2020-09-25,37.845432,38.532398,37.595627,38.157688,37.725918,12774564
2020-09-28,38.907104,39.406715,38.594849,38.719749,38.281624,13337260
2020-09-29,38.782200,38.907104,37.845432,38.220142,37.787663,11780652
2020-09-30,38.345043,39.281811,38.345043,38.907104,38.466854,15497154
2020-10-01,39.156910,39.281811,38.157688,38.969555,38.528603,12677993
2020-10-02,37.782982,39.968773,37.782982,39.906322,39.454762,14423484
2020-10-05,39.906322,40.281029,39.469166,40.031227,39.578259,9332661
2020-10-06,40.156128,41.092896,38.157688,38.532398,38.096394,27231850
2020-10-07,38.844654,39.968773,38.782200,39.406715,38.960808,13336187
2020-10-08,39.718971,41.654957,39.594067,41.530056,41.060127,16519664
2020-10-09,44.153004,44.153004,41.842312,42.716629,42.233273,27462638
2020-10-12,43.216236,43.216236,42.092117,42.654175,42.171524,14256954
2020-10-13,42.404373,42.591724,41.592506,41.967213,41.492336,12055427
2020-10-14,41.967213,43.028885,41.967213,42.591724,42.109779,15684036
2020-10-15,41.842312,42.966431,41.280251,42.903980,42.418507,14291589
2020-10-16,43.466042,45.901638,43.341141,45.526932,45.011780,27084711
2020-10-19,46.151443,46.651054,45.152225,45.526932,45.011780,20950291
2020-10-20,45.901638,46.338799,45.402031,45.839188,45.320499,15759519
2020-10-21,45.464481,46.276348,45.402031,45.714287,45.197014,11819002
2020-10-22,45.776737,48.399689,45.714287,48.212334,47.666798,15334675
2020-10-23,49.523811,50.148323,47.213116,47.650272,47.111095,21226682
2020-10-26,46.588604,47.213116,45.464481,46.088993,45.567482,16693736
2020-10-27,46.213894,46.213894,44.277908,44.340359,43.838634,15719471
2020-10-28,46.900860,49.086651,46.276348,46.338799,45.814461,40590743
2020-10-29,47.837627,48.337238,45.651836,46.026543,45.505730,19743092
2020-10-30,45.839188,47.088211,45.526932,46.338799,45.814461,16392012
2020-11-02,46.838406,47.338017,45.776737,46.963310,46.431911,17434138
2020-11-03,47.775177,49.461357,47.088211,49.024200,48.469475,15671834
2020-11-04,48.024979,50.085869,47.025761,49.024200,48.469475,20323882
2020-11-05,49.648712,50.273224,49.398907,49.898518,49.333897,13739814
2020-11-06,50.085869,50.835285,49.711163,50.523029,49.951340,13470596
2020-11-09,58.391880,58.766590,53.770493,54.457455,53.841248,30949392
2020-11-10,55.081966,56.830601,54.644810,56.081188,55.446606,26377968
2020-11-11,56.893051,56.955505,55.144417,55.519127,54.890907,14001330
2020-11-12,54.707260,55.394222,54.145199,54.707260,54.088226,12732884
2020-11-13,55.331772,57.767368,55.269321,57.767368,57.113708,20813096
2020-11-16,60.015614,60.202965,58.829041,59.765808,59.089539,19018367
2020-11-17,59.016392,60.827480,58.266979,60.452770,59.768726,14467070
2020-11-18,62.263855,62.763466,60.765026,60.765026,60.077446,23837136
2020-11-19,60.078064,60.952381,59.391102,60.327869,59.645241,13959297
2020-11-20,60.202965,61.389538,59.890709,60.952381,60.262680,12831697
2020-11-23,61.576893,64.137390,61.576893,62.888367,62.176762,17325093
2020-11-24,66.885246,67.759560,64.949257,65.261513,64.523056,28228244
2020-11-25,65.761124,65.948479,64.574554,65.573769,64.831779,17593398
2020-11-27,65.886024,65.948479,64.387199,64.949257,64.214333,8671537
2020-11-30,64.886810,64.886810,62.201405,63.575333,62.855949,20032294
2020-12-01,64.512100,65.448868,63.138172,63.387978,62.670715,13893582
2020-12-02,62.950821,65.448868,62.513660,65.136612,64.399567,12367350
2020-12-03,64.949257,66.822792,64.886810,66.198280,65.449242,14643896
2020-12-04,66.635445,68.259171,65.636223,67.946915,67.178078,21620222
2020-12-07,68.009369,69.320847,67.197502,67.822014,67.054588,15596816
2020-12-08,67.572212,68.883682,67.384857,68.446526,67.672035,14952200
2020-12-09,68.696327,71.756439,68.696327,71.131927,70.327042,20197447
2020-12-10,69.195938,71.693993,69.071037,70.694771,69.894836,15319415
2020-12-11,70.444962,71.256828,68.821236,69.695549,68.906906,14248835
2020-12-14,70.382515,70.882126,67.384857,67.634659,66.869354,12700715
2020-12-15,68.384071,69.633102,66.510536,69.383293,68.598190,13869051
2020-12-16,69.508194,69.633102,68.071815,68.259171,67.486778,9417880
2020-12-17,68.321625,68.633881,67.447304,67.946915,67.178078,9999166
2020-12-18,67.322403,69.445747,67.072601,67.509758,66.807259,18374920
2020-12-21,65.386414,67.884468,64.699455,67.259956,66.560051,13741719
2020-12-22,66.885246,67.197502,65.511322,66.260735,65.571236,14252326
2020-12-23,66.697891,68.571426,66.323189,67.822014,67.116264,9688283
2020-12-24,67.759560,67.759560,66.323189,66.510536,65.818436,4811708
2020-12-28,66.822792,67.322403,66.073380,66.448090,65.756645,8614197
2020-12-29,66.572990,67.259956,65.823578,65.948479,65.262222,8492373
2020-12-30,66.073380,67.759560,65.886024,66.885246,66.189255,8105688
2020-12-31,66.510536,67.634659,66.073380,67.447304,66.745453,7638331
2021-01-04,68.009369,68.071815,64.949257,65.386414,64.706009,12801914
2021-01-05,65.136612,67.946915,65.074158,67.259956,66.560051,13402511
2021-01-06,67.634659,72.568306,67.634659,70.944572,70.206329,21069984
2021-01-07,72.193596,72.256050,70.195160,70.382515,69.650116,12055779
2021-01-08,70.507416,71.444183,69.695549,70.819672,70.082741,11644242
2021-01-11,69.383293,72.006248,69.071037,71.506638,70.762550,10768983
2021-01-12,71.881340,74.379395,71.256828,73.567528,72.801994,14641718
2021-01-13,73.567528,73.817329,71.943794,72.256050,71.504158,8600890
2021-01-14,72.505852,73.255272,72.318504,72.818108,72.060379,9480921
2021-01-15,72.443405,72.443405,70.257614,70.757217,70.020943,11786721
2021-01-19,71.693993,72.755661,71.194382,71.381737,70.638947,10167841
2021-01-20,71.818893,71.818893,70.569870,71.131927,70.391754,9449921
2021-01-21,71.194382,71.381737,69.133492,69.133492,68.414101,10504632
2021-01-22,68.508980,69.820450,68.071815,69.383293,68.661301,8473719
2021-01-25,69.570648,69.633102,67.259956,68.633881,67.919678,14734847
2021-01-26,75.128807,76.377831,69.945358,70.507416,69.773735,33915019
2021-01-27,69.195938,72.193596,66.448090,71.069473,70.329933,23929064
2021-01-28,71.256828,71.631538,69.133492,69.258392,68.537704,15067650
2021-01-29,68.696327,70.195160,66.635445,66.697891,66.003838,17495065
2021-02-01,67.822014,68.696327,66.448090,67.072601,66.374657,10678064
2021-02-02,67.946915,70.882126,67.697113,70.195160,69.464714,13525102
2021-02-03,70.195160,70.569870,69.133492,69.945358,69.217522,8681145
2021-02-04,70.132706,71.818893,69.882904,71.506638,70.762550,10691194
2021-02-05,71.881340,72.131149,70.694771,71.194382,70.453552,8297421
2021-02-08,71.631538,72.755661,71.256828,72.505852,71.751373,6798027
2021-02-09,72.193596,72.443405,71.256828,72.068695,71.318764,8444720
2021-02-10,72.380951,72.380951,71.069473,71.194382,70.453552,7295279
2021-02-11,71.131927,71.631538,69.882904,71.569084,70.824364,8299151
2021-02-12,71.256828,73.317719,71.069473,73.255272,72.492989,9357657
2021-02-16,73.817329,74.816551,73.567528,74.754097,73.976219,9657459
2021-02-17,73.942230,74.629196,73.442619,74.067139,73.296402,6875784
2021-02-18,73.942230,74.067139,71.881340,72.630760,71.874969,7822843
2021-02-19,73.192818,75.128807,72.943016,75.066353,74.285233,9775471
2021-02-22,75.378609,79.313034,75.128807,78.064011,77.251709,15473888
2021-02-23,78.688522,79.000778,76.065575,78.626076,77.807899,11535805
2021-02-24,79.937546,83.372368,79.000778,81.935989,81.083374,17099909
2021-02-25,81.811089,82.872757,79.063232,79.687744,78.858505,14785510
2021-02-26,79.188133,80.187355,77.501953,78.313820,77.498894,14207859
2021-03-01,80.686966,82.997658,79.875099,81.873535,81.021568,12495771
2021-03-02,82.123344,82.747856,80.999222,81.061668,80.218147,12362515
2021-03-03,81.748634,85.058548,81.498833,83.934425,83.061020,18826265
2021-03-04,86.682281,88.243561,82.310692,84.746292,83.864426,26670692
2021-03-05,86.182671,86.245117,82.060890,84.933647,84.111824,16809202
2021-03-08,88.743172,89.555038,86.245117,88.493362,87.637093,23012781
2021-03-09,88.056206,90.054642,86.370026,87.431694,86.585709,18329140
2021-03-10,85.245903,85.807961,80.686966,82.747856,81.947189,35264393
2021-03-11,79.250587,80.312256,74.629196,76.627632,75.886177,48967074
2021-03-12,76.440285,78.813431,76.377831,78.563622,77.803444,21545123
2021-03-15,79.562843,83.434814,79.500389,83.372368,82.565643,17838325
2021-03-16,83.247459,83.372368,81.623734,82.123344,81.328712,11922299
2021-03-17,82.435600,84.996094,81.998436,84.996094,84.173668,12686239
2021-03-18,84.871193,85.495705,82.373146,82.747856,81.947189,10209746
2021-03-19,82.435600,83.372368,81.061668,82.560501,81.761650,10964079
2021-03-22,82.185791,82.685402,80.749413,81.998436,81.205017,8452855
2021-03-23,80.936768,82.310692,78.376266,79.063232,78.298225,10513023
2021-03-24,79.687744,81.311478,78.064011,78.064011,77.308655,9939519
2021-03-25,77.439499,80.749413,76.377831,80.249802,79.473305,11751878
2021-03-26,80.874313,81.998436,79.375488,81.124123,80.339165,9691518
2021-03-29,80.686966,81.498833,79.812645,80.874313,80.091759,8608784
2021-03-30,81.061668,83.434814,80.562057,83.060112,82.256409,8474632
2021-03-31,83.559715,83.871979,81.998436,81.998436,81.205017,10021583
2021-04-01,82.622948,83.434814,82.123344,82.935204,82.132721,9476806
2021-04-05,84.121780,84.746292,83.497269,84.059326,83.245949,8124566
2021-04-06,84.059326,84.309135,83.497269,83.684624,82.874878,6413359
2021-04-07,83.684624,84.496490,82.810303,83.622169,82.813026,6687685
2021-04-08,82.810303,84.309135,81.748634,83.996880,83.184120,8793905
2021-04-09,84.309135,86.370026,83.809525,84.933647,84.111824,10127266
2021-04-12,84.996094,85.433258,84.121780,84.871193,84.049973,6737580
2021-04-13,84.371582,84.558937,82.810303,83.934425,83.122276,8202211
2021-04-14,83.871979,86.120216,83.809525,85.433258,84.606598,10350320
2021-04-15,85.745514,85.870415,83.934425,84.621391,83.802582,8147448
2021-04-16,85.121002,85.433258,83.372368,83.622169,82.813026,8010157
2021-04-19,83.185013,84.121780,82.248245,84.059326,83.245949,7185737
2021-04-20,83.747070,83.747070,80.562057,81.561279,80.772095,9840754
2021-04-21,80.749413,83.559715,79.750198,83.372368,82.565643,7943497
2021-04-22,83.372368,85.433258,82.935204,83.747070,82.936729,8423824
2021-04-23,84.309135,84.996094,83.434814,84.621391,83.802582,7467926
2021-04-26,85.121002,87.431694,84.621391,84.746292,83.926277,15016346
2021-04-27,84.309135,84.558937,80.624512,84.246681,83.431503,23982722
2021-04-28,83.247459,83.372368,82.123344,82.435600,81.637962,10583526
2021-04-29,82.310692,82.997658,81.686180,82.498047,81.699791,8832111
2021-04-30,82.185791,83.372368,81.686180,81.935989,81.143181,7990157
2021-05-03,82.685402,84.496490,82.248245,83.996880,83.184120,10163534
2021-05-04,83.309914,83.622169,81.623734,81.935989,81.143181,12415804
2021-05-05,82.185791,82.997658,81.748634,82.498047,81.699791,8913246
2021-05-06,82.560501,83.122559,81.373924,82.498047,81.699791,10052199
2021-05-07,82.185791,83.309914,81.623734,83.060112,82.256409,8627647
2021-05-10,83.122559,84.808746,83.060112,83.372368,82.565643,10498115
2021-05-11,82.373146,82.997658,80.811867,81.748634,80.957634,10890454
2021-05-12,81.686180,81.998436,79.750198,80.062454,79.287758,11344808
2021-05-13,79.937546,81.436378,79.437943,80.999222,80.215469,10501446
2021-05-14,81.935989,83.060112,81.373924,82.810303,82.009026,8114719
2021-05-17,82.622948,83.309914,81.935989,82.123344,81.328712,12223606
2021-05-18,82.310692,82.872757,80.999222,80.999222,80.215469,7834324
2021-05-19,80.562057,81.811089,79.875099,81.748634,80.957634,9514019
2021-05-20,81.748634,81.873535,80.686966,81.561279,80.772095,7441761
2021-05-21,81.873535,82.935204,81.498833,82.622948,81.823479,8537881
2021-05-24,82.997658,83.122559,81.935989,82.310692,81.514252,6246925
2021-05-25,82.435600,82.997658,81.811089,81.935989,81.143181,7578668
2021-05-26,81.935989,83.871979,81.436378,83.684624,82.874878,9650686
2021-05-27,84.933647,89.929741,84.871193,89.617485,88.750336,29557250
2021-05-28,89.242783,89.555038,87.619049,87.806404,86.956787,11620575
2021-06-01,88.868073,89.555038,88.056206,88.368462,87.513405,8050589
2021-06-02,88.555817,88.555817,87.494148,87.993752,87.142319,6394880
2021-06-03,87.369240,89.742386,87.056984,87.993752,87.142319,10114103
2021-06-04,88.430916,88.680717,86.557381,87.181892,86.338326,10259401
2021-06-07,87.431694,87.868851,86.557381,86.869637,86.029083,5980525
2021-06-08,87.244339,87.369240,85.683060,86.807182,85.967224,7065035
2021-06-09,85.995316,86.245117,85.370804,85.745514,84.915833,8929803
2021-06-10,86.245117,86.619827,84.871193,85.121002,84.297371,7980438
2021-06-11,85.245903,86.057770,84.746292,85.495705,84.668442,6783744
2021-06-14,86.057770,86.370026,83.747070,84.121780,83.307808,7273806
2021-06-15,83.996880,84.746292,83.122559,84.558937,83.740730,6088897
2021-06-16,84.309135,85.245903,82.997658,83.934425,83.122276,11229774
2021-06-17,83.747070,84.371582,80.624512,81.186569,80.401009,12331771
2021-06-18,80.187355,81.311478,79.625290,79.812645,79.040382,13140610
2021-06-21,80.499611,82.373146,80.312256,82.373146,81.576103,8639400
2021-06-22,81.935989,82.435600,80.811867,81.373924,80.586525,6127760
2021-06-23,81.311478,82.373146,80.811867,80.874313,80.091759,6993860
2021-06-24,81.561279,82.435600,80.686966,82.123344,81.328712,7657242
2021-06-25,82.185791,82.685402,81.811089,82.185791,81.452484,5462760
2021-06-28,82.185791,82.248245,79.875099,80.499611,79.781342,9893739
2021-06-29,81.561279,82.622948,80.936768,81.748634,81.019241,11080202
2021-06-30,82.123344,84.496490,81.498833,84.059326,83.309311,10976857
2021-07-01,84.808746,85.121002,83.434814,84.184235,83.433113,7476733
2021-07-02,84.558937,84.558937,83.122559,83.434814,82.690369,5309729
2021-07-06,82.935204,83.185013,80.062454,80.686966,79.967041,11311038
2021-07-07,80.437157,81.686180,79.562843,81.061668,80.338402,9777313
2021-07-08,79.500389,80.811867,78.750977,80.374710,79.657585,8618376
2021-07-09,81.249023,82.373146,80.811867,82.185791,81.452484,6616733
2021-07-12,81.561279,82.060890,80.562057,81.873535,81.143036,8928362
2021-07-13,81.748634,81.748634,80.437157,80.499611,79.781342,6310782
2021-07-14,80.437157,81.061668,79.437943,80.000000,79.286201,7159173
2021-07-15,79.250587,80.686966,78.501167,79.687744,78.976730,8228952
2021-07-16,79.937546,80.374710,78.188911,78.376266,77.676949,7295903
2021-07-19,76.128021,76.440285,73.817329,74.941452,74.272789,15835914
2021-07-20,75.003906,79.562843,74.878998,79.313034,78.605377,12029054
2021-07-21,79.875099,81.873535,79.750198,81.686180,80.957344,10812569
2021-07-22,81.498833,81.561279,79.313034,79.313034,78.605377,6953108
2021-07-23,79.937546,80.437157,78.875877,79.375488,78.667282,6049410
2021-07-26,79.063232,80.811867,78.875877,80.686966,79.967041,8619353
2021-07-27,83.247459,84.121780,79.937546,81.686180,80.957344,19126019
2021-07-28,82.123344,84.184235,81.436378,81.998436,81.266808,10979499
2021-07-29,82.373146,83.559715,81.748634,82.997658,82.257111,8691025
2021-07-30,82.185791,82.560501,80.686966,80.874313,80.152702,9617540
2021-08-02,81.561279,83.692429,78.399689,78.532394,77.831696,31878326
2021-08-03,78.220139,80.562057,76.588600,80.452774,79.734940,18497640
2021-08-04,79.476974,80.757217,79.203751,80.335678,79.618881,18118848
2021-08-05,80.405930,81.686180,80.031227,80.421547,79.703987,10415555
2021-08-06,80.686966,82.170181,80.686966,81.592506,80.864494,14075884
2021-08-09,80.843094,81.397346,79.648712,80.960190,80.237823,10189971
2021-08-10,81.038254,83.005463,80.562057,82.810303,82.071426,10319864
2021-08-11,82.911789,82.911789,81.046059,82.779076,82.040482,10638833
2021-08-12,82.896172,83.708038,82.154564,83.153786,82.411865,8196735
2021-08-13,83.138176,83.231850,81.639343,81.904762,81.173981,7199092
2021-08-16,81.366119,81.420769,79.812645,80.679153,79.959312,8859652
2021-08-17,80.046837,80.616707,78.345039,79.328651,78.620834,10475249
2021-08-18,78.907104,80.772835,78.657295,79.164719,78.458382,8322017
2021-08-19,78.064011,78.704140,76.971115,77.611244,76.918762,13842102
2021-08-20,77.743950,78.587044,77.361435,78.103043,77.406174,8142933
2021-08-23,78.532394,79.219360,78.274788,78.821236,78.117943,7695479
2021-08-24,79.071037,80.804062,78.891495,80.616707,79.897408,8784714
2021-08-25,80.686966,82.068695,80.054642,81.733025,81.003754,10077755
2021-08-26,81.545670,81.670570,80.281029,80.702576,79.982506,10461287
2021-08-27,81.108505,82.864952,81.108505,82.818108,82.079170,9954651
2021-08-30,83.005463,83.106949,81.811089,82.115532,81.382866,9153642
2021-08-31,81.920372,83.028885,81.545670,82.287277,81.553078,14079215
2021-09-01,82.248245,82.334114,80.608902,80.921158,80.199150,10207136
2021-09-02,81.186569,83.013268,81.170959,82.950821,82.210701,10880430
2021-09-03,82.747856,83.809525,81.249023,81.772057,81.042450,9757249
2021-09-07,81.576897,81.920372,79.867294,80.632317,79.912872,14077550
2021-09-08,80.366898,81.756439,78.391884,80.078064,79.363579,15373665
2021-09-09,79.906326,81.904762,79.711166,80.632317,79.912872,12024107
2021-09-10,80.632317,81.147537,79.453552,79.625290,78.914833,12250972
2021-09-13,80.132706,81.857925,79.640907,81.545670,80.818085,15992260
2021-09-14,81.608116,81.615929,78.118660,78.360657,77.661484,20524951
2021-09-15,78.680717,79.992195,78.602654,79.750198,79.038643,10380840
2021-09-16,79.929741,80.171738,78.704140,79.110069,78.404221,7662814
2021-09-17,78.961746,79.516006,78.165497,78.430916,77.731110,13729758
2021-09-20,76.893051,77.962532,75.932861,77.915688,77.220490,12942968
2021-09-21,77.985947,78.056206,75.105385,75.581573,74.907196,20225197
2021-09-22,76.245117,77.306793,76.237312,76.924278,76.237930,14367824
2021-09-23,77.697113,81.249023,77.689308,80.374710,79.657585,14861009
2021-09-24,80.140518,81.342705,80.093674,81.030441,80.369911,8402720
2021-09-27,81.615929,83.005463,81.491020,82.240440,81.570030,10352402
2021-09-28,82.193596,83.333336,81.756439,82.537079,81.864250,16078728
2021-09-29,82.747856,83.528496,82.209213,82.966431,82.290100,9478375
2021-09-30,83.028885,83.598747,80.366898,80.429352,79.773697,11457520
2021-10-01,81.327087,83.052299,80.928963,82.607338,81.933945,10369055
2021-10-04,82.279472,83.590942,81.654961,81.889153,81.221603,9807592
2021-10-05,82.014053,82.747856,80.991409,81.889153,81.221603,7349353
2021-10-06,80.936768,81.514442,79.672134,81.444183,80.780273,8984806
2021-10-07,81.842308,83.161591,81.444183,82.365341,81.693924,8526977
2021-10-08,82.256050,82.919594,81.701797,81.748634,81.082237,5474482
2021-10-11,81.842308,82.560501,81.163155,81.249023,80.586700,5280026
2021-10-12,80.843094,81.217796,79.281815,80.187355,79.533691,10952038
2021-10-13,79.781418,80.562057,78.985168,79.906326,79.254951,9629277
2021-10-14,80.515221,80.913345,79.914131,80.202965,79.549179,7864187
2021-10-15,80.913345,82.669792,80.554253,81.506638,80.842209,7238034
2021-10-18,80.936768,81.631538,80.437157,81.280251,80.617668,5310386
2021-10-19,81.639343,81.943794,80.858704,81.756439,81.089981,5401208
2021-10-20,81.772057,82.763466,81.085091,82.747856,82.073311,7824220
2021-10-21,82.560501,83.052299,80.413742,80.523026,79.866615,9248308
2021-10-22,80.444962,81.584702,80.054642,81.225601,80.563461,6859755
2021-10-25,80.905540,82.740044,80.663544,82.201408,81.531319,8321632
2021-10-26,82.560501,86.627632,82.138954,83.871979,83.188255,14988981
2021-10-27,84.215454,84.527710,80.944572,81.069473,80.408607,11508888
2021-10-28,80.710381,82.263855,80.483994,82.170181,81.500343,7571735
2021-10-29,81.928185,82.154564,81.280251,81.865730,81.198387,7197555
2021-11-01,82.560501,83.348946,82.185791,82.927399,82.251396,6260375
2021-11-02,83.013268,83.637779,82.201408,83.286491,82.607559,5739905
2021-11-03,82.872757,83.013268,81.826698,82.724434,82.050095,5267088
2021-11-04,82.646370,83.060112,81.412956,82.131149,81.461639,5989700
2021-11-05,83.473846,85.597191,83.411400,84.886810,84.194824,9738546
2021-11-08,85.402031,86.112411,84.558937,84.637001,83.947067,6628535
2021-11-09,89.562843,90.686966,86.245117,86.877441,86.169243,32183460
2021-11-10,87.822014,87.962532,84.395004,85.058548,84.365166,11135221
2021-11-11,84.738487,85.558159,83.356750,83.528496,82.847603,7061897
2021-11-12,83.840752,84.254486,83.106949,83.989075,83.304413,9768650
2021-11-15,84.332550,84.832161,82.903984,83.270882,82.592079,7845997
2021-11-16,82.864952,82.911789,80.265419,80.679153,80.021484,15369054
2021-11-17,80.952377,81.092896,79.172523,79.617485,78.968460,10642036
2021-11-18,79.180328,79.469162,77.423889,78.587044,77.946419,10928083
2021-11-19,77.907883,78.641685,77.517563,78.032784,77.396698,8458827
2021-11-22,78.430916,79.601875,78.282593,78.875877,78.232903,7950655
2021-11-23,79.453552,79.789230,78.961746,79.687744,79.038147,7700603
2021-11-24,79.516006,79.875099,79.086655,79.804840,79.154305,7137860
2021-11-26,75.456673,76.580795,74.558937,76.377831,75.755219,11026336
2021-11-29,77.494148,78.399689,75.589386,76.814987,76.188812,12523825
2021-11-30,75.441063,76.057770,73.747070,74.153008,73.548531,14615441
2021-12-01,75.370804,75.636223,72.552696,72.599533,72.007729,11089745
2021-12-02,73.536301,74.769714,72.451210,74.340363,73.734360,7807183
2021-12-03,74.262299,74.434036,71.608116,72.419983,71.829628,10354067
2021-12-06,73.263077,75.636223,72.786888,74.949257,74.338287,8556952
2021-12-07,75.409836,76.760345,75.175644,76.151443,75.530670,6467769
2021-12-08,76.151443,77.236534,75.706482,76.721313,76.095894,6093461
2021-12-09,76.323189,76.651054,75.722092,76.370026,75.747482,5209443
2021-12-10,76.572990,76.939888,75.292740,75.683060,75.066109,5477940
2021-12-13,74.918030,75.253708,72.459015,72.701012,72.108368,9451987
2021-12-14,72.404373,73.427010,71.600311,71.904762,71.318611,9301085
2021-12-15,71.990631,72.138954,70.398125,71.881340,71.295380,9856655
2021-12-16,72.224823,73.645592,71.975021,72.232628,71.643806,9130199
2021-12-17,72.170181,72.654175,70.343483,71.389542,70.807594,11612265
2021-12-20,70.257614,70.335678,68.829041,70.241997,69.730400,7702909
2021-12-21,70.819672,73.122559,70.819672,72.646370,72.117271,9758274
2021-12-22,72.537079,73.153786,71.943794,72.654175,72.125015,5974456
2021-12-23,72.833725,73.801720,72.833725,73.380173,72.845718,4977326
2021-12-27,73.091331,73.903198,72.950821,73.864166,73.326202,4392421
2021-12-28,73.715843,75.003906,73.567528,74.395004,73.853172,5190484
2021-12-29,74.160812,74.535522,73.723656,73.996880,73.457939,4471331
2021-12-30,73.895393,74.925842,73.793915,73.926620,73.388191,4187589
2021-12-31,73.770493,74.137390,73.302109,73.747070,73.209946,4862292
2022-01-03,74.332550,76.065575,73.965652,75.128807,74.581612,5917964
2022-01-04,77.111633,78.103043,76.572990,77.572212,77.007217,9766472
2022-01-05,77.853241,79.461357,77.509758,77.572212,77.007217,7551111
2022-01-06,78.415298,78.907104,77.611244,78.024979,77.456703,5478837
2022-01-07,77.907883,79.812645,77.884468,79.156906,78.580383,8004072
2022-01-10,79.406715,79.625290,77.236534,77.611244,77.045982,7389705
2022-01-11,78.290398,79.914131,78.040596,79.461357,78.882614,7268266
2022-01-12,79.180328,80.109291,79.141296,79.812645,79.231339,5839439
2022-01-13,79.851677,80.913345,79.469162,79.984390,79.401833,5613983
2022-01-14,79.359879,80.616707,78.774399,80.530838,79.944313,5611164
2022-01-18,80.062454,80.975800,79.750198,80.320061,79.735062,10773979
2022-01-19,80.163933,80.398125,78.430916,78.548012,77.975922,7300419
2022-01-20,78.243561,79.461357,76.479317,76.697891,76.139282,7219076
2022-01-21,76.268539,76.775955,74.832161,75.175644,74.628105,10347149
2022-01-24,73.840752,76.065575,72.045280,75.651833,75.100845,12647697
2022-01-25,71.131927,72.099922,68.930527,71.124123,70.606094,26839512
2022-01-26,71.436378,71.748634,68.735359,69.726776,69.218933,13626253
2022-01-27,70.257614,71.639343,68.750977,70.179550,69.668404,9997693
2022-01-28,69.711166,71.943794,69.359879,71.896957,71.373314,8299087
2022-01-31,71.514442,73.817329,71.061668,73.754883,73.217705,8969050
2022-02-01,74.160812,76.830605,73.965652,76.463699,75.906784,10439125
2022-02-02,76.245117,76.955505,75.066353,76.533958,75.976540,7124153
2022-02-03,75.839188,77.408272,75.370804,76.752541,76.193535,7959237
2022-02-04,76.268539,78.103043,76.221703,77.291176,76.728241,8203012
2022-02-07,77.572212,78.524590,76.893051,77.985947,77.417946,5618082
2022-02-08,78.048401,78.454330,76.994537,77.525368,76.960732,6607910
2022-02-09,78.259171,78.430916,77.377052,77.478531,76.914230,8485600
2022-02-10,76.807182,78.594849,76.502731,77.119438,76.557755,7062025
2022-02-11,77.298988,78.243561,75.074158,75.589386,75.038841,9550496
2022-02-14,75.495705,76.034348,74.597969,75.409836,74.860588,8916785
2022-02-15,76.494926,79.141296,76.463699,78.782204,78.208405,8572964
2022-02-16,78.134270,79.555038,77.978142,79.164719,78.588142,6265499
2022-02-17,78.337234,78.399689,76.409058,76.861824,76.302010,4971561
2022-02-18,76.830605,77.259956,71.756439,72.357536,71.830528,20040092
2022-02-22,72.318504,74.332550,72.107727,73.497269,72.961967,9856142
2022-02-23,73.216240,74.051521,72.060890,72.326309,71.799538,9449297
2022-02-24,70.718185,72.669792,68.462135,72.240440,71.714287,14593664
2022-02-25,72.919594,76.049957,72.646370,75.230286,74.682365,8931773
2022-02-28,73.973457,74.800934,73.481651,74.558937,74.015892,8094767
2022-03-01,74.129585,74.988289,71.717407,72.076500,71.551537,8624333
