Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,231.449997,233.770004,230.979996,232.619995,221.462952,1395400
2020-08-18,233.350006,234.929993,232.580002,234.229996,222.995743,1475800
2020-08-19,233.800003,236.500000,233.800003,234.630005,223.376541,1671500
2020-08-20,233.940002,236.949997,233.580002,236.610001,225.261551,1279300
2020-08-21,236.860001,238.300003,235.000000,237.490005,226.099365,1976100
2020-08-24,238.059998,239.360001,235.850006,237.750000,226.346893,1293200
2020-08-25,237.929993,238.729996,236.710007,238.210007,226.784836,1501700
2020-08-26,238.669998,241.250000,238.110001,240.449997,228.917404,2322100
2020-08-27,242.369995,242.770004,240.000000,240.869995,229.317245,1295300
2020-08-28,241.970001,243.220001,240.259995,242.990005,231.335556,1212200
2020-08-31,243.300003,243.539993,239.100006,239.929993,228.422318,2001100
2020-09-01,238.490005,240.020004,237.199997,240.020004,228.508011,1914500
2020-09-02,241.899994,247.820007,240.839996,247.179993,235.324585,1702800
2020-09-03,245.100006,246.139999,237.130005,238.979996,227.517899,2350500
2020-09-04,240.169998,240.869995,231.910004,236.070007,224.747437,1946400
2020-09-08,231.050003,236.000000,230.619995,232.649994,221.491501,2361200
2020-09-09,236.800003,241.360001,234.809998,238.910004,227.451248,1670200
2020-09-10,241.000000,243.990005,232.110001,233.649994,222.443512,2024100
2020-09-11,236.429993,237.759995,233.250000,234.770004,223.509811,1301000
2020-09-14,237.600006,240.990005,236.809998,238.830002,227.375107,1576400
2020-09-15,240.369995,242.800003,239.000000,240.199997,228.679382,1297500
2020-09-16,241.460007,244.899994,239.169998,239.419998,227.936783,1800400
2020-09-17,237.399994,239.089996,233.880005,236.820007,225.461517,2002500
2020-09-18,234.619995,238.399994,233.429993,236.179993,224.852173,3676400
2020-09-21,232.839996,233.979996,230.029999,233.910004,222.691086,2305900
2020-09-22,234.139999,237.070007,231.789993,236.919998,225.556702,1786200
2020-09-23,238.529999,239.350006,230.369995,230.649994,219.587418,2688100
2020-09-24,218.869995,220.449997,213.149994,214.419998,204.135818,4828600
2020-09-25,213.029999,215.070007,210.419998,214.630005,204.335770,3691100
2020-09-28,219.089996,223.889999,218.300003,222.779999,212.094894,2587600
2020-09-29,223.369995,225.169998,222.309998,224.080002,213.332504,2572000
2020-09-30,225.270004,228.300003,224.619995,225.990005,215.150940,2250100
2020-10-01,227.360001,229.240005,224.029999,225.179993,214.379791,1928800
2020-10-02,222.050003,224.919998,221.350006,222.399994,211.733109,1936100
2020-10-05,224.369995,224.940002,222.039993,223.490005,212.770828,1446000
2020-10-06,223.589996,225.270004,220.089996,220.350006,209.781448,2286300
2020-10-07,221.899994,224.630005,220.050003,223.449997,212.732727,2005800
2020-10-08,226.039993,226.789993,223.970001,225.610001,214.789154,1394200
2020-10-09,225.860001,229.089996,225.800003,228.690002,218.573975,1312500
2020-10-12,229.690002,231.770004,227.580002,230.589996,220.389938,1524300
2020-10-13,230.720001,231.899994,228.809998,229.380005,219.233459,1634000
2020-10-14,228.880005,231.899994,228.320007,229.429993,219.281219,1443800
2020-10-15,225.589996,230.679993,225.259995,228.770004,218.650467,1273300
2020-10-16,229.029999,231.940002,228.679993,230.050003,219.873840,1796400
2020-10-19,230.229996,233.250000,225.720001,226.240005,216.232346,1904500
2020-10-20,226.699997,232.289993,226.449997,230.389999,220.198792,1783800
2020-10-21,229.899994,234.380005,229.059998,233.100006,222.788910,1701800
2020-10-22,233.100006,234.710007,227.850006,228.139999,218.048325,1661300
2020-10-23,227.699997,229.800003,226.929993,229.699997,219.539337,1187600
2020-10-26,225.360001,227.990005,218.350006,219.229996,209.532440,2162100
2020-10-27,220.630005,223.000000,220.210007,220.660004,210.899200,1567800
2020-10-28,216.809998,217.929993,212.919998,213.940002,204.476425,2412300
2020-10-29,215.509995,218.529999,212.449997,216.440002,206.865845,1499000
2020-10-30,215.279999,217.809998,213.639999,216.910004,207.315079,1972700
2020-11-02,219.169998,223.160004,218.320007,220.190002,210.449997,2087200
2020-11-03,222.000000,227.770004,221.429993,225.710007,215.725815,1544000
2020-11-04,225.000000,230.899994,224.399994,227.919998,217.838013,1725000
2020-11-05,233.369995,236.119995,232.419998,233.990005,223.639557,1954800
2020-11-06,235.009995,237.000000,231.070007,236.289993,225.837799,1417600
2020-11-09,239.889999,248.000000,239.669998,240.220001,229.593948,3052100
2020-11-10,238.610001,239.610001,235.580002,238.710007,228.150772,2818000
2020-11-11,240.960007,244.080002,240.130005,242.750000,232.012054,1757200
2020-11-12,242.000000,243.089996,236.889999,238.149994,227.615524,1672200
2020-11-13,239.990005,242.419998,238.089996,241.779999,231.084961,1456200
2020-11-16,243.880005,246.690002,242.639999,244.949997,234.114700,1631400
2020-11-17,243.369995,245.490005,241.279999,243.820007,233.034714,1318100
2020-11-18,243.360001,243.820007,239.550003,239.729996,229.125641,1613200
2020-11-19,241.509995,243.470001,238.690002,243.199997,232.442139,1611700
2020-11-20,243.949997,246.000000,242.259995,243.440002,232.671524,1771900
2020-11-23,244.710007,246.669998,242.570007,246.199997,235.309464,1288600
2020-11-24,247.410004,250.089996,245.899994,250.000000,238.941345,1899300
2020-11-25,250.000000,250.410004,248.320007,249.330002,238.300995,1434000
2020-11-27,250.080002,250.910004,248.509995,250.119995,239.056015,888100
2020-11-30,249.059998,250.440002,246.289993,249.089996,238.071594,2441400
2020-12-01,251.509995,253.929993,250.220001,252.270004,241.110916,2078600
2020-12-02,250.710007,251.820007,248.130005,249.660004,238.616409,1671100
2020-12-03,250.000000,251.710007,248.860001,249.929993,238.874451,1552300
2020-12-04,250.220001,253.460007,250.050003,253.440002,242.229172,1852700
2020-12-07,249.850006,251.000000,248.360001,249.300003,238.272308,1973400
2020-12-08,249.000000,250.559998,247.199997,249.860001,238.807541,1825600
2020-12-09,250.119995,250.520004,245.559998,246.770004,235.854248,2201500
2020-12-10,245.869995,247.820007,244.619995,246.160004,235.271194,1874000
2020-12-11,245.889999,246.919998,244.550003,245.830002,234.955811,1838900
2020-12-14,247.100006,249.389999,243.550003,243.750000,232.967804,2412500
2020-12-15,248.910004,248.910004,245.059998,247.050003,236.121826,2415800
2020-12-16,247.020004,248.289993,246.220001,247.449997,236.504135,2248000
2020-12-17,263.779999,271.179993,263.299988,264.470001,252.771271,4855600
2020-12-18,263.890015,266.959991,258.619995,266.250000,254.472519,5948000
2020-12-21,261.119995,263.329987,257.739990,261.420013,249.856186,2680500
2020-12-22,260.859985,261.119995,258.350006,259.470001,247.992462,1602900
2020-12-23,260.829987,261.920013,257.329987,257.440002,246.052246,1455900
2020-12-24,258.000000,259.779999,256.279999,257.299988,245.918427,528100
2020-12-28,259.730011,260.369995,258.390015,259.679993,248.193146,1057100
2020-12-29,260.890015,261.029999,257.230011,257.760010,246.358093,1065200
2020-12-30,258.670013,259.250000,257.190002,257.540009,246.147812,992800
2020-12-31,257.600006,261.320007,257.480011,261.209991,249.655472,1325300
2021-01-04,261.000000,261.660004,254.050003,256.459991,245.115570,2505100
2021-01-05,256.399994,258.640015,255.139999,257.920013,246.511002,1809200
2021-01-06,259.200012,263.589996,256.950012,260.739990,249.206268,2535600
2021-01-07,260.359985,264.920013,260.339996,263.200012,251.557510,2068200
2021-01-08,263.809998,266.529999,261.290009,264.160004,252.474976,2010700
2021-01-11,262.829987,264.709991,260.269989,260.350006,248.833542,1745100
2021-01-12,260.119995,261.220001,256.019989,258.399994,246.969788,1898200
2021-01-13,256.450012,259.089996,256.450012,257.079987,246.547775,1870700
2021-01-14,257.250000,257.250000,254.119995,255.000000,244.553009,2253200
2021-01-15,253.619995,255.970001,253.029999,253.649994,243.258316,1915100
2021-01-19,254.410004,257.299988,253.750000,255.839996,245.358582,2249400
2021-01-20,257.989990,262.380005,257.000000,261.670013,250.949768,2081600
2021-01-21,260.459991,261.809998,256.910004,257.940002,247.372574,1625600
2021-01-22,255.369995,256.369995,253.570007,254.770004,244.332413,2049600
2021-01-25,251.860001,253.789993,249.059998,252.039993,241.714249,1921600
2021-01-26,253.190002,254.410004,251.139999,252.990005,242.625381,1345500
2021-01-27,248.660004,251.220001,244.389999,246.100006,236.017624,1833100
2021-01-28,249.240005,252.800003,248.139999,249.339996,239.124893,1794200
2021-01-29,248.240005,249.229996,241.729996,241.919998,232.008881,2494400
2021-02-01,246.100006,248.899994,243.970001,247.570007,237.427414,1559700
2021-02-02,250.000000,251.429993,248.630005,248.750000,238.559082,2010300
2021-02-03,248.190002,250.110001,246.589996,248.369995,238.194656,2470400
2021-02-04,249.559998,253.029999,246.910004,253.009995,242.644531,1702200
2021-02-05,254.089996,255.750000,252.160004,253.539993,243.152817,1497700
2021-02-08,253.919998,257.350006,253.759995,257.309998,246.768356,1508700
2021-02-09,256.309998,258.809998,255.610001,257.679993,247.123230,1542600
2021-02-10,258.019989,259.190002,255.860001,256.940002,246.413544,1428300
2021-02-11,258.000000,259.989990,257.040009,258.970001,248.360367,1285300
2021-02-12,257.450012,258.589996,255.410004,257.470001,246.921799,1219200
2021-02-16,257.649994,259.489990,256.269989,257.049988,246.519012,1606700
2021-02-17,256.649994,261.609985,255.770004,258.779999,248.178162,1881000
2021-02-18,255.589996,258.100006,254.699997,257.630005,247.075256,1664300
2021-02-19,258.459991,258.500000,254.160004,254.289993,243.872116,2038400
2021-02-22,252.690002,254.169998,250.089996,252.630005,242.280090,1476000
2021-02-23,251.559998,257.929993,250.589996,256.190002,245.694244,2191300
2021-02-24,253.210007,260.470001,252.820007,259.269989,248.648056,2476300
2021-02-25,258.980011,259.109985,252.580002,253.779999,243.382996,2157700
2021-02-26,255.240005,255.850006,249.809998,250.899994,240.620972,2712800
2021-03-01,254.000000,259.799988,254.000000,258.160004,247.583557,1954700
2021-03-02,258.160004,261.119995,257.109985,259.230011,248.609756,2099800
2021-03-03,259.899994,260.000000,254.050003,254.179993,243.766602,2114400
2021-03-04,252.830002,254.639999,245.169998,247.000000,236.880753,2590400
2021-03-05,249.240005,250.679993,244.440002,249.509995,239.287903,3236500
2021-03-08,254.600006,255.789993,249.229996,249.389999,239.172867,2856100
2021-03-09,252.520004,257.459991,251.639999,254.369995,243.948822,2729200
2021-03-10,256.290009,258.239990,254.610001,257.140015,246.605347,2046000
2021-03-11,260.000000,268.109985,260.000000,266.369995,255.457153,2972000
2021-03-12,264.980011,266.250000,262.700012,264.950012,254.095383,1828600
2021-03-15,263.690002,266.589996,263.480011,266.260010,255.351715,2295700
2021-03-16,267.220001,267.260010,263.100006,263.519989,252.723953,2185600
2021-03-17,263.529999,266.279999,261.630005,264.269989,253.443192,2626500
2021-03-18,267.220001,271.510010,264.079987,266.890015,255.955902,4089900
2021-03-19,266.350006,269.109985,261.130005,263.779999,252.973297,4460500
2021-03-22,263.149994,265.929993,262.350006,265.200012,254.335129,2295700
2021-03-23,265.500000,267.130005,264.369995,266.029999,255.131134,2160300
2021-03-24,265.920013,269.790009,265.700012,267.549988,256.588806,2160600
2021-03-25,266.179993,269.500000,265.809998,268.609985,257.605377,1714700
2021-03-26,268.489990,281.299988,268.489990,280.769989,269.267242,3171900
2021-03-29,278.220001,281.290009,277.739990,279.540009,268.087677,2398700
2021-03-30,279.790009,280.079987,276.519989,278.549988,267.138184,1763100
2021-03-31,278.500000,279.269989,276.100006,276.250000,264.932434,2375800
2021-04-01,278.619995,278.779999,276.070007,278.339996,266.936798,2301900
2021-04-05,279.010010,282.690002,278.799988,281.130005,269.612488,2631300
2021-04-06,281.429993,283.049988,279.649994,281.630005,270.092041,1786600
2021-04-07,281.970001,283.630005,281.100006,282.570007,270.993500,2736300
2021-04-08,284.119995,285.350006,283.230011,284.420013,272.767731,1600600
2021-04-09,285.000000,287.820007,283.600006,287.709991,275.922882,1787800
2021-04-12,285.970001,288.100006,285.140015,287.540009,275.759918,1437500
2021-04-13,286.600006,287.059998,284.079987,285.220001,273.534943,2228000
2021-04-14,284.380005,286.799988,283.079987,284.440002,273.631134,1903500
2021-04-15,286.260010,287.179993,284.410004,285.149994,274.314117,2047500
2021-04-16,285.160004,287.459991,285.010010,286.959991,276.055389,2625500
2021-04-19,287.100006,287.230011,284.910004,286.540009,275.651337,1437100
2021-04-20,285.929993,288.899994,285.760010,288.600006,277.633087,1889800
2021-04-21,289.670013,291.149994,287.790009,290.720001,279.672485,1585900
2021-04-22,290.989990,293.279999,289.149994,290.160004,279.133789,1460400
2021-04-23,290.190002,292.890015,289.700012,291.739990,280.653656,1505300
2021-04-26,291.600006,292.369995,288.839996,289.519989,278.518066,1420700
2021-04-27,290.070007,290.890015,288.070007,290.250000,279.220367,1270900
2021-04-28,290.720001,291.450012,289.820007,290.269989,279.239563,1159900
2021-04-29,292.079987,293.279999,290.600006,292.540009,281.423279,1247800
2021-04-30,290.769989,290.920013,288.359985,289.970001,278.950989,1969200
2021-05-03,292.929993,293.420013,291.369995,292.170013,281.067444,1300400
2021-05-04,290.890015,291.940002,289.149994,291.600006,280.519012,1810700
2021-05-05,292.339996,292.829987,289.119995,289.519989,278.518066,1553800
2021-05-06,289.480011,291.179993,287.609985,291.160004,280.095795,1863200
2021-05-07,292.200012,294.089996,291.040009,291.529999,280.451691,1394200
2021-05-10,290.619995,294.100006,290.190002,290.609985,279.566650,1620700
2021-05-11,288.440002,288.459991,284.570007,287.950012,277.007782,1541700
2021-05-12,285.230011,285.309998,279.140015,279.390015,268.773041,2116600
2021-05-13,281.119995,287.250000,281.119995,285.320007,274.477753,1698200
2021-05-14,286.859985,294.500000,286.619995,288.200012,277.248230,1285600
2021-05-17,287.640015,288.549988,286.100006,287.000000,276.093842,1500000
2021-05-18,285.809998,286.700012,282.820007,283.010010,272.255524,1438400
2021-05-19,279.929993,281.070007,276.880005,280.970001,270.292999,1625200
2021-05-20,281.700012,285.130005,281.579987,283.950012,273.159790,2094700
2021-05-21,285.000000,287.140015,282.670013,283.380005,272.611359,2210200
2021-05-24,285.200012,286.040009,284.209991,284.850006,274.025543,1231300
2021-05-25,285.799988,286.200012,283.609985,285.989990,275.122223,1761300
2021-05-26,285.899994,286.829987,283.329987,283.950012,273.159790,1873200
2021-05-27,284.170013,285.279999,279.149994,280.049988,269.407959,7166300
2021-05-28,282.549988,284.920013,282.100006,282.160004,271.437775,2005700
2021-06-01,285.579987,285.579987,280.609985,280.880005,270.206421,1670800
2021-06-02,281.049988,283.119995,281.049988,281.799988,271.091461,2089800
2021-06-03,280.000000,280.790009,277.380005,279.630005,269.003937,1540600
2021-06-04,281.320007,283.440002,281.179993,283.170013,272.409363,1146200
2021-06-07,283.170013,284.250000,281.059998,282.190002,271.466644,1404000
2021-06-08,282.000000,283.480011,280.920013,281.450012,270.754730,1321400
2021-06-09,283.100006,283.269989,281.540009,282.109985,271.389648,1166500
2021-06-10,283.529999,284.709991,282.779999,284.220001,273.419525,2007200
2021-06-11,285.000000,285.570007,283.940002,285.279999,274.439240,1473100
2021-06-14,285.739990,285.839996,283.179993,285.709991,274.852875,1672400
2021-06-15,286.850006,287.950012,285.369995,286.190002,275.314636,1408200
2021-06-16,287.480011,287.480011,283.029999,283.940002,273.150116,2350600
2021-06-17,282.500000,285.429993,282.500000,284.769989,273.948578,1872100
2021-06-18,282.839996,284.000000,280.799988,281.250000,270.562347,3134000
2021-06-21,283.959991,287.500000,282.010010,285.559998,274.708557,1959400
2021-06-22,285.760010,286.619995,283.709991,285.660004,274.804779,2019800
2021-06-23,287.750000,288.399994,285.589996,285.700012,274.843262,2161300
2021-06-24,297.230011,297.799988,289.549988,291.559998,280.480560,3003900
2021-06-25,292.329987,295.220001,290.420013,294.660004,283.462769,4233600
2021-06-28,294.440002,295.869995,292.500000,293.899994,282.731628,1662400
2021-06-29,294.790009,297.649994,294.600006,296.429993,285.165588,2060700
2021-06-30,295.989990,296.989990,293.790009,294.790009,283.587799,1595300
2021-07-01,295.480011,300.059998,295.000000,300.000000,288.599854,3104100
2021-07-02,300.000000,305.170013,300.000000,304.839996,293.255951,2280100
2021-07-06,304.859985,306.850006,301.690002,305.399994,293.794647,1856200
2021-07-07,305.820007,309.790009,305.200012,309.609985,297.844604,1889900
2021-07-08,305.029999,309.239990,302.660004,309.149994,297.402191,1867700
2021-07-09,310.600006,316.220001,310.179993,312.619995,300.740326,2054000
2021-07-12,311.839996,312.179993,310.730011,311.570007,299.730194,1456900
2021-07-13,311.209991,313.910004,310.049988,312.630005,300.749939,1570600
2021-07-14,313.049988,315.519989,312.529999,314.390015,303.296753,1743800
2021-07-15,313.880005,315.489990,313.299988,314.940002,303.827332,1927800
2021-07-16,317.119995,317.119995,311.299988,311.910004,300.904236,2666100
2021-07-19,308.000000,309.790009,306.260010,309.179993,298.270599,1851600
2021-07-20,310.000000,314.170013,308.989990,312.059998,301.048920,1448700
2021-07-21,312.609985,314.049988,311.950012,313.769989,302.698669,1180300
2021-07-22,314.769989,315.000000,312.769989,314.260010,303.171356,1274800
2021-07-23,316.000000,318.799988,315.540009,318.649994,307.406433,1221000
2021-07-26,318.799988,319.739990,316.850006,318.980011,307.724823,1345800
2021-07-27,317.880005,320.100006,315.809998,319.890015,308.602722,1641000
2021-07-28,320.850006,321.000000,316.119995,316.309998,305.148987,2006300
2021-07-29,317.820007,319.140015,316.130005,318.350006,307.117065,1863800
2021-07-30,317.709991,319.179993,316.899994,317.679993,306.470642,2305400
2021-08-02,319.269989,319.489990,315.500000,316.079987,304.927063,1507200
2021-08-03,317.769989,319.600006,315.500000,318.519989,307.281006,1979600
2021-08-04,318.019989,319.190002,315.850006,316.769989,305.592773,1448300
2021-08-05,317.910004,320.559998,317.040009,320.309998,309.007813,1952400
2021-08-06,321.000000,322.369995,318.500000,321.829987,310.474213,1392600
2021-08-09,322.010010,322.260010,319.380005,319.519989,308.245728,1225100
2021-08-10,319.970001,322.059998,319.059998,320.179993,308.882446,918900
2021-08-11,320.619995,320.859985,317.079987,319.790009,308.506195,1841600
2021-08-12,319.700012,321.829987,318.640015,321.760010,310.406708,910900
2021-08-13,322.190002,324.040009,321.579987,323.450012,312.037048,970300
2021-08-16,324.000000,328.500000,323.140015,328.250000,316.667694,1781000
2021-08-17,327.600006,329.950012,326.769989,329.299988,317.680634,1531700
2021-08-18,327.369995,329.179993,324.380005,324.549988,313.098267,1636800
2021-08-19,322.809998,329.000000,322.450012,328.250000,316.667694,1294200
2021-08-20,329.809998,333.549988,328.329987,332.649994,320.912415,1726800
2021-08-23,334.239990,334.880005,332.730011,332.920013,321.172943,2017900
2021-08-24,333.140015,334.000000,330.750000,330.910004,319.233856,1451300
2021-08-25,331.940002,334.589996,331.130005,333.440002,321.674622,1613600
2021-08-26,334.470001,334.470001,331.239990,333.230011,321.471985,1702300
2021-08-27,334.089996,335.910004,333.350006,335.660004,323.816254,1126200
2021-08-30,335.000000,338.649994,332.920013,337.000000,325.108978,973800
2021-08-31,337.200012,337.410004,335.100006,336.559998,324.684509,1641300
2021-09-01,337.450012,339.029999,336.660004,337.899994,325.977234,1621100
2021-09-02,338.459991,342.049988,338.250000,341.000000,328.967865,1600500
2021-09-03,341.000000,344.079987,340.109985,343.329987,331.215576,1566100
2021-09-07,343.329987,344.429993,340.209991,341.489990,329.440491,1380700
2021-09-08,340.839996,342.269989,339.720001,340.320007,328.311829,1392800
2021-09-09,341.459991,342.549988,339.899994,341.100006,329.064270,1668200
2021-09-10,343.500000,345.519989,341.500000,341.920013,329.855377,1725200
2021-09-13,345.000000,345.470001,335.869995,339.440002,327.462891,1854200
2021-09-14,341.059998,343.260010,340.000000,340.720001,328.697693,1758800
2021-09-15,340.239990,345.500000,339.829987,344.429993,332.276764,1657200
2021-09-16,344.640015,345.000000,340.220001,342.230011,330.154419,2252700
2021-09-17,340.029999,341.519989,334.570007,335.399994,323.565399,4455100
2021-09-20,331.100006,334.920013,328.230011,332.290009,320.565125,2650200
2021-09-21,333.790009,335.459991,330.869995,331.149994,319.465363,2820300
2021-09-22,335.450012,336.809998,333.140015,334.660004,322.851532,2441100
2021-09-23,337.619995,344.739990,337.130005,343.000000,330.897247,4543400
2021-09-24,340.679993,342.880005,337.720001,339.230011,327.260223,2035900
2021-09-27,337.519989,337.720001,333.079987,334.510010,322.706787,2025300
2021-09-28,331.559998,332.019989,323.859985,324.209991,312.770203,2300500
2021-09-29,326.299988,326.410004,323.070007,323.529999,312.114288,1741300
2021-09-30,324.489990,325.890015,318.299988,319.920013,308.631622,2382100
2021-10-01,323.369995,326.890015,319.589996,324.859985,313.397278,1802300
2021-10-04,323.399994,324.320007,316.010010,319.489990,308.216858,1774500
2021-10-05,320.959991,327.329987,320.809998,325.119995,313.648163,1628800
2021-10-06,323.109985,325.339996,320.510010,325.190002,313.715698,2166400
2021-10-07,328.000000,329.529999,325.799988,326.250000,314.738281,1188400
2021-10-08,326.739990,327.630005,324.540009,325.190002,313.715698,1229800
2021-10-11,324.730011,328.730011,324.510010,326.500000,314.979401,1475900
2021-10-12,328.109985,329.399994,327.190002,327.690002,316.127472,2054600
2021-10-13,328.250000,331.549988,325.859985,330.179993,319.475311,1768500
2021-10-14,333.140015,339.269989,332.019989,339.040009,328.048004,1638400
2021-10-15,341.179993,341.910004,339.200012,341.820007,330.737885,2074900
2021-10-18,341.600006,344.239990,340.649994,343.179993,332.053802,1636800
2021-10-19,345.000000,350.760010,344.489990,349.739990,338.401123,2177800
2021-10-20,350.000000,350.440002,345.570007,345.799988,334.588837,1740100
2021-10-21,345.799988,347.500000,344.720001,347.119995,335.866058,1520200
2021-10-22,348.250000,355.350006,348.250000,353.790009,342.319794,1459400
2021-10-25,353.269989,357.160004,351.480011,356.440002,344.883942,1523800
2021-10-26,356.989990,359.309998,356.269989,356.339996,344.787109,1547700
2021-10-27,355.019989,356.920013,353.790009,354.049988,342.571442,1567700
2021-10-28,355.440002,358.420013,354.739990,356.320007,344.767853,1500600
2021-10-29,354.579987,359.619995,354.100006,358.790009,347.157684,1936400
2021-11-01,358.829987,359.880005,352.100006,355.320007,343.800232,1600200
2021-11-02,357.040009,363.239990,356.589996,361.500000,349.779877,2204300
2021-11-03,360.940002,362.500000,354.390015,362.100006,350.360413,1727500
2021-11-04,362.940002,366.920013,361.470001,366.799988,354.907990,1979200
2021-11-05,368.850006,372.119995,366.959991,368.459991,356.514191,2110600
2021-11-08,370.000000,370.660004,366.119995,366.929993,355.033813,1731600
2021-11-09,366.630005,367.779999,364.769989,367.470001,355.556274,1865700
2021-11-10,364.970001,367.320007,362.679993,364.739990,352.914856,1352400
2021-11-11,365.579987,367.160004,364.250000,366.209991,354.337128,1184300
2021-11-12,368.000000,371.609985,366.369995,371.230011,359.194397,1802100
2021-11-15,371.769989,372.119995,368.059998,368.450012,356.504547,1957400
2021-11-16,367.299988,373.109985,367.019989,371.160004,359.126678,2041600
2021-11-17,371.549988,374.920013,369.570007,372.779999,360.694153,2254600
2021-11-18,371.320007,372.750000,369.279999,370.779999,358.759003,2555900
2021-11-19,371.950012,374.700012,369.670013,369.790009,357.801056,2554000
2021-11-22,371.420013,372.700012,363.079987,363.299988,351.521515,2098400
2021-11-23,362.450012,363.570007,357.250000,360.700012,349.005798,1998600
2021-11-24,359.230011,362.929993,358.700012,362.369995,350.621643,2191500
2021-11-26,361.170013,361.839996,352.700012,353.600006,342.135986,2649400
2021-11-29,359.140015,369.529999,359.140015,365.820007,353.959839,2857100
2021-11-30,361.670013,365.049988,357.290009,357.399994,345.812805,4761200
2021-12-01,365.269989,369.579987,359.950012,360.140015,348.463928,2876800
2021-12-02,359.709991,368.890015,359.709991,365.299988,353.456635,3183100
2021-12-03,369.410004,370.760010,357.339996,361.420013,349.702454,2331900
2021-12-06,361.989990,365.399994,358.089996,362.230011,350.486206,2100200
2021-12-07,370.000000,373.140015,365.980011,371.339996,359.300873,1943800
2021-12-08,371.940002,374.859985,369.649994,374.529999,362.387390,2271000
2021-12-09,372.799988,373.880005,370.579987,371.450012,359.407318,1841400
2021-12-10,374.220001,379.929993,373.000000,379.440002,367.138245,1984000
2021-12-13,379.440002,381.149994,377.260010,377.720001,365.473969,2843900
2021-12-14,374.380005,375.779999,366.510010,369.730011,357.742981,2475200
2021-12-15,370.209991,375.880005,367.290009,375.299988,363.132416,2804900
2021-12-16,413.070007,413.649994,399.019989,400.600006,387.612213,6298500
2021-12-17,396.359985,404.609985,391.320007,396.239990,383.393524,4929100
2021-12-20,390.880005,391.429993,383.519989,385.779999,373.272705,2690800
2021-12-21,388.000000,393.149994,384.850006,392.890015,380.152161,2222400
2021-12-22,393.239990,403.750000,393.209991,403.690002,390.602020,2282400
2021-12-23,402.299988,406.850006,400.959991,403.309998,390.234375,1374000
2021-12-27,406.760010,415.950012,406.339996,415.329987,401.864624,1906300
2021-12-28,415.000000,417.149994,413.679993,415.269989,401.806519,1362600
2021-12-29,414.820007,417.369995,412.700012,415.420013,401.951721,1041700
2021-12-30,416.260010,416.660004,411.880005,413.829987,400.413239,1278000
2021-12-31,412.700012,416.950012,412.109985,414.549988,401.109894,1163200
2022-01-03,414.660004,415.529999,405.040009,407.209991,394.007874,2129900
2022-01-04,408.809998,411.369995,403.200012,404.299988,391.192261,2516300
2022-01-05,403.929993,403.970001,397.100006,397.179993,384.303101,2471400
2022-01-06,384.690002,392.200012,375.760010,378.000000,365.744904,4386600
2022-01-07,379.089996,379.989990,370.140015,370.750000,358.729950,3469000
2022-01-10,363.420013,373.369995,360.220001,373.000000,360.907043,2952400
2022-01-11,369.510010,375.779999,363.859985,375.109985,362.948608,2407000
2022-01-12,377.850006,383.440002,376.619995,377.190002,365.907349,3143400
2022-01-13,378.220001,379.279999,360.760010,361.369995,350.560577,2944100
2022-01-14,357.040009,359.380005,349.720001,353.359985,342.790192,3949800
2022-01-18,348.609985,351.019989,344.970001,348.279999,337.862122,3425600
2022-01-19,351.000000,356.070007,343.500000,343.739990,333.457947,3374700
2022-01-20,345.450012,355.940002,342.040009,342.690002,332.439392,2817300
2022-01-21,341.390015,344.079987,335.250000,335.630005,325.590515,2830700
2022-01-24,328.299988,339.579987,319.100006,339.000000,328.859741,4544500
2022-01-25,331.910004,339.690002,327.209991,334.950012,324.930878,3625400
2022-01-26,341.420013,343.959991,328.049988,329.890015,320.022247,4422200
2022-01-27,337.529999,341.730011,331.010010,333.359985,323.388336,2778000
2022-01-28,333.899994,343.059998,327.170013,342.850006,332.594543,2457400
2022-01-31,345.000000,353.700012,343.540009,353.579987,343.003571,3159300
2022-02-01,354.220001,356.700012,348.880005,353.420013,342.848419,2087200
2022-02-02,354.399994,360.100006,353.510010,359.470001,348.717377,2603200
2022-02-03,345.279999,351.929993,343.980011,345.549988,335.213745,2706300
2022-02-04,344.890015,350.540009,340.850006,347.500000,337.105499,2142800
2022-02-07,346.179993,348.269989,343.010010,343.959991,333.671326,1265100
2022-02-08,339.980011,345.929993,339.859985,345.070007,334.748108,2197700
2022-02-09,351.630005,356.529999,351.519989,355.529999,344.895294,2430500
2022-02-10,346.089996,351.579987,339.989990,342.390015,332.148376,2457700
2022-02-11,343.940002,344.980011,327.290009,329.179993,319.333466,3091600
2022-02-14,323.079987,327.869995,321.459991,326.130005,316.374725,2689900
2022-02-15,332.720001,333.329987,327.350006,329.410004,319.556580,2395600
2022-02-16,325.869995,335.440002,325.109985,333.720001,323.737671,2867500
2022-02-17,332.920013,332.920013,322.250000,322.910004,313.250977,2148000
2022-02-18,322.410004,326.489990,320.100006,321.179993,311.572754,2421800
2022-02-22,320.010010,327.980011,317.790009,321.109985,311.504852,2794300
2022-02-23,322.769989,324.820007,312.589996,313.160004,303.792633,2192200
2022-02-24,302.350006,316.579987,300.709991,316.170013,306.712585,3785900
2022-02-25,317.329987,323.170013,316.390015,322.510010,312.863007,2552600
2022-02-28,318.690002,319.450012,311.910004,316.019989,306.567078,3419300
2022-03-01,317.000000,317.380005,309.760010,311.350006,302.036804,2525400
